fips	name	state	sq_km	precip	snow	temp	life_expectancy	avg_income
31139	richardson county	-1	1429.26	34.2	18.6	52.5	78.34	48195
16007	boise county	29	4919.83	25.6	81.4	44.7	81.05	43392
27063	koochiching county	38	8039.82	25.7	62.6	38.4	79.3	41890
28129	tate county	13	1048.33	54.7	1.1	60.8	74.89	35182
16035	fremont county	29	4827.63	20	154.2	40.9	80.08	36908
21107	johnson county	5	678.469	43.3	10.8	55.4	73.54	32986
13265	terrell county	8	868.785	50.5	0	65.2	73.99	40325
47165	union county	20	579.055	54.1	3.9	56	74.69	31693
31099	knox county	-1	2870.8	27.2	34.8	49.1	79.44	48268
22021	concordia parish	23	1805.17	58.4	0	66.4	73.94	32942
30007	chouteau county	36	10288.8	15.1	60.3	45.2	79.55	37340
5103	poinsett county	10	1964.15	50.7	4.8	59.6	72.14	32315
7999	archuleta county	15	3496.73	21.7	94.2	44	82.08	41947
25995	alger county	25	2369.91	35.3	165.4	41.9	79.49	33767
16071	shoshone county	29	6830.71	36.1	80.6	45.6	75.9	35537
37087	hyde county	16	1585.93	56.2	1.9	60.9	77.25	43490
31051	fillmore county	-1	1490.2	28.8	23.4	51.4	79.03	57068
26145	schoolcraft county	25	3033.7	30.2	152.1	42.8	78.61	39948
39097	meigs county	6	1113.96	41	14.9	52.6	75.92	34067
48291	llano county	3	2419.18	29.1	0.3	67.1	79.32	47476
53043	pend oreille county	0	3626.63	27.5	54.4	45.3	77.56	41664
54039	mcdowell county	22	1381.65	44.5	17.3	54.4	70.27	30451
12121	wakulla county	30	1570.63	59.2	0.1	67.4	76.41	37026
31113	merrick county	-1	1258.35	28.8	27.3	52.4	79.46	47386
28127	tallahatchie county	13	1671.11	58.2	1	62.8	74.02	27757
20087	kingman county	28	2236.1	32.1	12.9	56.5	78.63	42572
22033	franklin parish	23	1617.67	57.5	0.2	65.5	73.62	31928
38001	bottineau county	39	4321.2	18.2	43	39	79.85	58823
28007	carroll county	13	1627.14	54.8	0.6	63.6	76.49	37615
28995	andrew county	14	1120.66	35.6	19.8	53.4	78.74	45118
37191	yancey county	16	809.603	66	54.4	47.6	78.08	36715
2092	haines borough	31	6233.11	57.5	82.3	40.8	79.65	67059
26127	oscoda county	25	1465.09	29.2	50.2	44.2	77.35	33896
20107	marion county	28	2445.7	34.6	11.6	55	79.35	41410
51055	floyd county	19	986.573	46.1	22.9	51.5	78.67	38903
13015	bleckley county	8	559.1	45.7	0.1	64.1	75.79	33672
30995	antelope county	-1	2220.18	27.5	34.6	47.9	81.22	46981
31087	jefferson county	-1	1476.74	32.1	23.4	51.6	78.98	48757
48305	madison county	3	1207.1	44.1	0.2	66.9	76.68	30435
48447	trinity county	3	1796.91	49.3	0.2	65.3	74.4	34514
42097	potter county	12	2800.61	42.1	57.6	45	78.84	42819
6027	lassen county	4	11761.6	12.3	19.8	48.4	78.94	37844
16041	idaho county	29	21956.6	27.1	69.1	45.1	79.57	35122
50997	alleghany county	19	1156.29	38.1	17	53.4	76.35	40061
13151	jasper county	8	953.536	45.9	0.8	61.1	75.96	40606
15995	adams county	29	3529.65	22	135.7	44.9	80.6	37452
48035	brewster county	3	16015.9	13.2	0.5	67.3	80.19	45652
48085	comanche county	3	2428.77	31.8	0.6	65.1	77.17	42465
22041	jackson parish	23	1474.2	56.7	0.3	63.1	75.07	34116
8097	rio grande county	15	2361.96	8.9	32.9	41	77.71	46717
6097	trinity county	4	8234.26	36.2	5.4	55.6	77.28	40640
12057	jefferson county	30	1549.06	56.8	0.1	66.8	76.72	40736
22057	madison parish	23	1617.28	55.5	0.2	64.9	71.57	32437
35049	torrance county	1	8664.08	15	25.9	50.5	76.82	30245
41023	jefferson county	11	4615.98	12.2	12.1	48.4	77.25	32962
56035	washakie county	21	5798.12	10.5	46.8	45.3	78.86	48184
8113	washington county	15	6521.81	16.6	32.7	49.2	80.28	44687
20163	scott county	28	1858.54	20.2	22.3	52.6	78.37	69254
56003	crook county	21	7393.07	16.6	52.2	44.7	79.94	46081
48023	blanco county	3	1836.95	33.9	0.2	65.9	79.47	51968
27997	amite county	13	1890.95	62.2	0.1	64.9	76.19	33460
40993	baker county	11	7946	16.2	50.4	47.4	78.29	40699
22103	union parish	23	2271.36	57.1	1.1	63.4	75.33	38794
28045	humphreys county	13	1083.95	56.2	0.1	64.4	71.9	31864
51185	westmoreland county	19	594.054	44	14	59	77.3	43166
48075	coleman county	3	3268.42	27.9	1.6	64.4	75.58	40669
41017	harney county	11	26248.1	10.7	23.4	47.4	78.4	39122
26087	luce county	25	2328.6	36.2	122.3	40.4	78.65	31827
8117	yuma county	15	6123.76	18.5	27.9	50.6	79.43	50364
17139	piatt county	33	1137.45	39.9	13.1	51	79.4	54258
31003	boone county	-1	1778.17	27.3	30.2	48.2	81.06	54024
2042	bethel census area	31	105229	18.5	61.8	30.7	74.29	43500
27069	lake of the woods county	38	3361.46	24.3	39.7	38.6	80.16	57357
29057	dent county	14	1949.64	46.8	1.2	55.8	76	33231
45041	hampton county	42	1450.12	47.3	0.5	65.3	74.48	32473
46117	turner county	2	1598.19	26.5	35.7	46.4	80.28	62019
48217	houston county	3	3188.29	45.2	0	66.4	75.67	38081
55033	forest county	9	2626.88	32.1	74.5	40.4	78.28	41517
51097	lee county	19	1127.62	47.6	11.8	54.2	74.54	30303
40097	nowata county	18	1465.36	41.5	7.1	60.2	76.22	36165
41005	crook county	11	7715.3	12.2	24.6	46.3	79.18	40945
48027	bosque county	3	2545.91	35.2	0.4	66.1	76.7	41592
22019	claiborne parish	23	1955.13	55.6	0.8	62.6	75.48	35240
51049	essex county	19	665.91	44	14	59	76.75	42334
8083	ouray county	15	1402.72	22	108.8	43.8	83	59639
16043	jefferson county	29	2832.62	9.6	25.5	44.4	80.18	34900
20155	rooks county	28	2306.48	24.5	18	53.3	78.51	42363
13187	madison county	8	731.185	48.5	0.5	60.5	75.42	36557
22005	bienville parish	23	2101.21	56.2	0.5	64.5	73.9	38493
29033	chariton county	14	1945.54	41.2	14.4	53.5	78.69	42227
46015	charles mix county	2	2842.48	24.6	40.9	48.6	78.52	44877
19061	franklin county	41	1507.3	35.2	31.2	46.4	80.28	51971
20099	linn county	28	1538.58	42.9	12.1	54.6	77.57	37267
55999	carbon county	21	20455.2	11.3	55.7	42.3	77.3	58372
28043	holmes county	13	1959.78	55.2	0	62.4	71.01	28371
21017	breathitt county	5	1275.35	47.3	23.5	56.6	70.22	33753
19153	sac county	41	1489.3	33.9	30.6	46.3	79.82	56931
27135	sibley county	38	1524.94	31.5	38.6	44.3	80.88	46632
56023	platte county	21	5398.02	15.1	52.1	46.8	78.82	48442
29055	dekalb county	14	1091.31	38.4	19.1	52.3	78.55	28294
54051	mingo county	22	1095.93	46.2	13.7	57.2	71.38	32051
27067	lake county	38	5463.01	30.5	72.9	39.4	80.02	48132
19999	barber county	28	2937.25	28.5	9.6	57.8	77.63	42497
28997	atchison county	14	1417.46	34.5	14.6	51.1	78.39	42633
20999	ballard county	5	638.851	49	9.1	59.1	75.74	37939
37113	mitchell county	16	573.038	57.9	16.4	52.6	76.8	35932
30097	valley county	36	12758.5	12.8	37.4	42.4	78.98	46911
48153	freestone county	3	2273.31	43.1	0.1	65.2	76.14	37066
48043	burleson county	3	1706.89	39.1	0	67.5	77.78	42629
31027	clay county	-1	1482.22	28.1	19.3	50.5	79.07	47220
26089	mackinac county	25	2646.6	30.1	97.7	42.6	79.13	44457
13019	brooks county	8	1277.11	54.2	0	66.1	75.59	34944
29037	clark county	14	1307.09	39.1	26.1	51.4	77.3	34516
22069	pointe coupee parish	23	1443.52	58.8	0.1	67.8	75.81	44366
39997	atoka county	18	2526.58	48.2	2.4	61.8	76.03	32379
29213	washington county	14	1968.06	43.9	14.5	54.6	73.9	29606
55069	marquette county	9	1180.28	34.5	41.7	45.4	78.98	41182
6041	modoc county	4	10141	15.3	43.6	47.8	77.5	44822
37177	warren county	16	1111.33	47.5	6	59.4	77.34	30397
17183	wayne county	33	1848.77	45.1	12.8	54.8	77.79	41164
2212	sitka city and borough	31	7433.22	151.7	64.9	44.6	79.94	71972
51149	rappahannock county	19	689.901	47.2	24	54.6	79.6	65538
8091	prowers county	15	4243.43	16.2	25.8	52.9	77.69	42259
48399	san jacinto county	3	1474.33	50.7	0.2	66.9	76.01	34514
18117	pike county	26	865.676	47.9	9.6	54.9	77.64	40714
5067	lawrence county	10	1521.88	48.4	3.4	59.4	74.83	35126
29071	grundy county	14	1127.38	39.4	15.4	51.8	77.67	34723
5101	pike county	10	1555.6	57.2	2	60.1	75.73	33113
5009	chicot county	10	1668.82	55.4	1.5	64.5	73.35	36293
29169	ray county	14	1473.2	42.6	17.8	53.3	76.66	42305
31019	cedar county	-1	1917.22	28.4	36	47	81.35	52839
16051	lemhi county	29	11820.1	11.8	42.2	42.6	79.39	41565
31015	butler county	-1	1514.88	29.3	27.4	50.2	80.02	47286
29085	iron county	14	1425.18	46.3	12.8	54.7	72.72	34164
30027	glacier county	36	7756.8	19.4	72.3	40.6	73.58	34458
51057	fluvanna county	19	743.63	42.4	13.3	56	80.79	44693
56027	sublette county	21	12655.9	11.6	71.8	35.6	80.48	51361
48311	mason county	3	2405.6	29.2	0.1	64.1	79.78	44601
41055	wallowa county	11	8147.84	17.4	44.1	44.8	80.42	45099
30035	jefferson county	36	4291.25	11.4	62.2	44.2	78.88	47960
16029	custer county	29	12748.2	11.9	58.1	40.5	80.4	43185
48229	jack county	3	2358.61	32.5	0.7	63.1	76.73	44061
48103	dallam county	3	3893.09	16.7	10.5	55.1	75.6	52148
51021	buckingham county	19	1501.21	43.7	14.2	58	77.6	30704
48051	callahan county	3	2329.36	27.4	5	64	76.76	39392
53035	lincoln county	0	5984.26	12.6	23.5	46.8	80.03	46312
16013	boundary county	29	3285.99	20.6	52.2	46.7	78.19	36934
13161	jones county	8	1020.3	46.8	0.2	63.4	77.92	37618
30077	roosevelt county	36	6097.97	13.4	23	42.9	71.2	34794
8085	park county	15	5682.18	14.3	70.4	38.4	82.37	45113
48329	montague county	3	2411.03	35.7	1	62.4	74.94	42074
48395	sabine county	3	1272.74	55.1	0.1	65.9	75.08	34631
27999	attala county	13	1903.53	57.2	0.3	61.7	73.58	33809
6035	mariposa county	4	3752.47	34.7	12.1	50.8	80.1	53143
20061	gray county	28	2250.36	22.1	18.8	54.5	79.35	66429
53993	barbour county	22	883.339	49.4	46.6	51.4	76.08	32290
29221	wright county	14	1765.78	44.8	13.9	55	75.92	32178
16033	franklin county	29	1717.21	17.5	53.9	46.2	80.28	36064
13155	jefferson county	8	1363.59	45.1	0.3	64	73.05	34034
55995	big horn county	21	8123.5	7.2	17.3	45.2	77.76	36903
21995	allen parish	23	1973.08	62.7	0.1	66.9	77.13	33381
31017	cass county	-1	1443.58	33	26.7	50.9	79.18	53602
38061	pierce county	39	2637.79	19.4	37.3	39.2	79.48	52070
48379	red river county	3	2703.63	50.7	1.5	62.6	74.72	40648
8073	moffat county	15	12284.9	13.5	47.2	44.9	78.46	42130
30093	toole county	36	4959.87	12.6	44.5	43	78.48	45481
41029	lake county	11	21078.9	11.9	19.4	46.4	78.33	39797
28053	jasper county	13	1751.45	57.1	0.2	62.9	74.89	37281
54081	summers county	22	933.902	42	20.6	52.4	76.14	32879
28149	wilkinson county	13	1756.29	63.5	0.1	66.3	72.38	29413
16077	valley county	29	9492.62	22.2	88.2	41.1	81.84	49630
30065	pondera county	36	4207.61	12.1	37.9	43.8	78.88	42363
48245	jones county	3	2404.95	25.5	4	64.3	76.82	30559
30091	teton county	36	5883.43	11.5	41.6	43.4	80.19	44369
28139	walthall county	13	1046.17	63.8	0.1	65.9	74.59	31757
8055	kit carson county	15	5596.5	17.9	33.3	50.4	79.52	37274
2187	petersburg borough	31	7513.01	135.9	65	44.2	78.19	69995
53005	columbia county	0	2249.62	19.1	16.1	50.9	79.14	50073
53997	boone county	22	1298.97	45.7	18.5	55.6	72.93	33592
39103	monroe county	6	1180.32	41.8	28	51.8	77.65	34665
30049	madison county	36	9293.29	13.7	44.8	43.8	80.87	49115
12037	gulf county	30	1433.79	61.7	0	66.5	76.4	35701
16027	clearwater county	29	6364.4	35.8	80.4	45.7	78.63	34506
29993	beaverhead county	36	14355.5	12.4	49.8	38.8	79.97	44664
27093	murray county	38	1825.16	28.8	46.1	44.4	81.53	54825
2253	valdez-cordova census area	31	88635.8	63.1	117.6	32.2	78	62307
56011	johnson county	21	10759.2	13.6	37.2	45.6	79.51	51314
31137	red willow county	-1	1856.98	22	23.4	50.8	79.37	46270
28093	newton county	13	1496.64	56.8	0.2	62.8	74.31	34645
46025	custer county	2	4032.47	18.6	39.4	44.9	79.99	48334
54101	wyoming county	22	1293.58	46.6	21.1	52.6	72.69	30510
30081	sanders county	36	7149.4	28	53.5	46.5	78.34	34896
30001	carbon county	36	5303.53	15.6	76.9	44.8	80.36	47442
26133	presque isle county	25	1706.07	30	86.8	44.8	79.7	39004
2232	southeast fairbanks census area	31	64290.4	12.1	47.9	25.7	77.77	49398
